sequenceID,sd,mean,range_value,abs_skewness,kurtosis,length,sum_diff
108_chr4,0.13369009700839127,-0.24752537915413525,0.9664005531104027,1.2788679867737895,4.425997772369998,147.0,18.75251282272996
109_chr1,0.07409449344033432,0.003297502627487142,0.501533451517127,0.7258114358495521,1.4404393198102081,652.0,49.50755798768428
109_chr11,0.07687911229211834,-0.004183436565694515,0.596892710804138,0.04631294430970971,2.1529016599648543,235.0,20.432058612593888
109_chr17,0.11496976033858095,0.1632492788141382,0.9726235610686951,0.10621620697580053,1.811211039797458,248.0,25.32864863006512
109_chr2,0.12212036008275041,0.15712526056806297,0.864398513494439,0.007406279355894102,0.531384481338653,414.0,39.81337562877555
109_chr3,0.07828840300417661,-0.265981246355638,0.736178096853591,1.685455373368446,9.193955777650334,391.0,29.429852312092258
109_chr4,0.0770979287906798,-0.25404302218106267,0.675179765739354,2.2546058103161015,11.56798684454699,322.0,23.543586418929703
10_chr1,0.05909108475757228,-0.03135393258426967,0.471,0.3142945347860186,2.4337136794144114,534.0,29.160000000000004
10_chr11,0.06017782568797883,-0.027236180904522612,0.525,1.5588560073568138,7.5487131116106365,199.0,10.893999999999998
10_chr17,0.13063479155294005,0.2928164893617021,0.9670000000000001,0.6848995653382731,2.744310931573641,188.0,21.479999999999997
10_chr2,0.08856313618815788,0.1606820202020202,0.607,1.1259221426302255,2.411136048926233,330.0,27.5798
10_chr3,0.09667014587711767,-0.2832023346303502,0.639,0.43549092678821166,0.6036395310841534,257.0,24.974000000000004
10_chr4,0.058901662995175484,-0.022970464135021098,0.513,0.4060685788534007,4.592819086275195,237.0,14.102
110_chr1,0.08366867643553476,-0.019783688796766754,0.877539771876108,0.37747225623955105,3.875480702385797,438.0,34.484008434449045
110_chr11,0.07895295610837348,-0.01847037344963677,0.446528281000946,0.40018105407167276,1.0100647074165603,149.0,10.778902072365634
110_chr17,0.08804526675388784,0.18804675770518428,0.501945564502009,0.3063141965942132,0.2805333547506934,156.0,11.232057760224928
110_chr2,0.09946074287929854,-0.0033726252026639366,0.852342376830914,1.7952802280264086,8.948441318429705,250.0,24.25768512677341
110_chr3,0.0888723421364018,-0.19528529761427518,0.54497465137031,0.8822728194407332,2.1162324008845763,186.0,16.708662950963337
110_chr4,0.13043860008419597,-0.16437710332303831,1.353636954614704,2.8041341530014723,22.880452255760456,158.0,17.97237425878057
111_chr1,0.0704863020543152,0.32542398785610743,0.5485076252148138,0.1916766286789961,1.1433930072375817,649.0,39.98600638031965
111_chr11,0.1039778677385394,-0.06337766400127003,0.6386248971110859,1.8432425537450834,4.718821802199387,234.0,17.95349207132928
111_chr17,0.12381286264136357,0.6003439485286844,1.004037772131603,1.878524696576563,7.3511627665623696,247.0,25.98086032286482
111_chr2,0.0724344274825924,0.3047453625716538,0.9602858463438391,2.851296324982525,25.553659762317753,414.0,25.58397609079058
111_chr3,0.07315603727812335,-0.09585378763805322,0.617212665913329,1.4034757378031038,3.769474211452777,387.0,22.66055059700365
111_chr4,0.0860918109287113,-0.09265009214090536,0.9597035298237621,3.9447385660548515,27.71218060515437,320.0,21.528631419946848
112_chr1,0.08365251112711751,0.029223364485981305,0.762,1.1624792775001394,7.09224748693053,535.0,39.628
112_chr11,0.42977012830062306,0.06169849246231153,1.424,0.03409870688593023,-1.595835360963935,199.0,29.262
112_chr17,0.3238869437511507,0.20362234042553187,1.439,1.1125399267103184,-0.08039802721579692,188.0,25.703000000000007
112_chr2,0.1246290392707818,0.060229229229229235,1.173,4.313095930711176,27.338767922351195,333.0,24.859666666666666
112_chr3,0.1108806562837289,-0.07143110236220472,0.962,1.2188041568455457,9.337682363594173,254.0,20.615000000000002
112_chr4,0.09198543987444474,-0.11275949367088607,0.493,0.9495598020045156,1.186243574413361,237.0,19.391000000000002
113_chr1,0.14892239114814174,0.10611017696703619,0.969368381346336,0.41155698981690075,1.0775736085900518,310.0,24.464025493656262
113_chr11,0.22634075546193871,-0.10849934224629694,0.882252608955237,0.09929990669305759,-0.9741235561592023,103.0,13.36782690465777
113_chr17,0.24279154825945426,0.48419555400885694,1.074962057681224,0.20834535068386492,-0.22826136027219546,99.0,13.476505978114595
113_chr2,0.19529314285697166,0.05984787059823914,0.913463249532005,1.8593702001023178,2.544428595831183,178.0,15.496506873385446
113_chr3,0.1222385781855589,-0.3160241242146268,0.6129768768907529,0.9842878595193558,1.0029552563100026,120.0,15.858759156154763
113_chr4,0.15006625030683843,-0.286406587519469,0.676277667467102,1.2013815710023055,0.901954755888414,96.0,10.897320368309012
114_chr1,0.05446159379558075,-0.004537453183520599,0.7629999999999999,0.4836301172721556,16.336792073882165,534.0,27.240000000000002
114_chr11,0.2157655462843938,-0.18043467336683416,0.859,0.6748070278286279,-0.7182354722273292,199.0,16.430999999999997
114_chr17,0.26702953557517933,0.19265425531914895,1.207,0.9454304637825592,-0.44960328673478456,188.0,19.92
114_chr2,0.16125782096086363,0.0886034034034034,0.658,1.1004943516272558,-0.11982020846453212,333.0,22.933866666666667
114_chr3,0.22140152924479398,-0.1649610894941634,1.085,0.8622342795083764,-0.2822568174967972,257.0,25.090000000000003
114_chr4,0.155594966069345,0.12569117647058825,0.625,0.2994360083984999,-1.3006948002846765,238.0,17.603
115_chr1,0.10307547055324948,-0.0036411818950312495,1.137693865466801,0.4815992053825276,6.9049979172472264,376.0,36.70956042423254
115_chr11,0.30373050491516634,-0.23117896711519784,1.359853650337231,0.607656128406967,-0.8238328295511534,115.0,16.168141441249926
115_chr17,0.28599401933362056,0.2653546139436371,1.397017852948476,0.4473891881751052,-0.6438085708417516,116.0,15.785652309109173
115_chr2,0.1919505008796153,0.09890827572106936,0.876762490781555,0.6005405331938971,-0.5932347987618414,187.0,18.960441539516484
115_chr3,0.26530536535059357,-0.1839597287740902,1.052554305680598,0.8564273231812592,-0.6671091968406899,131.0,16.870439185239327
115_chr4,0.24538746882419046,-0.14904769516248723,1.1520030934450491,1.2703094802837591,0.7617850317136576,108.0,13.586539293933974
116_chr1,0.1305226613815578,-0.14129608951874403,0.8922861826997459,0.5816447743964762,0.9506449219210715,427.0,42.53561780245664
116_chr11,0.1428724027241443,-0.12545796880087032,0.719063025114941,0.369327157227675,-0.08420874539329226,123.0,15.282566193537152
116_chr17,0.12883082523669495,0.04728673535996701,0.660441102006212,0.0674881664442216,-0.23684987406947933,143.0,15.633355825407026
116_chr2,0.11205737031138555,0.00567085389883299,0.705674312411683,0.2466427494300159,0.27062636787693783,215.0,23.85360484976823
116_chr3,0.11022957562117738,-0.2049348724537639,0.660720570601511,0.66366189343945,0.852516192743582,169.0,17.890156631664123
116_chr4,0.11800295122203372,-0.2296670202211051,0.621074344589349,0.45390343855197607,0.35426238855888625,142.0,15.55108642110537
117_chr1,0.0846214703965323,-0.08982138048797278,1.115876358393816,1.4309654578116404,16.224748862588864,641.0,41.387422127202406
117_chr11,0.07354622439572019,-0.10277527728212514,0.443504154580904,0.8319698842725576,1.0871777489096175,231.0,13.773401812403247
117_chr17,0.10900678225391759,0.2624704622157958,1.1045251365333901,1.6840881063454862,9.767219678781684,246.0,23.321902329658208
117_chr2,0.056910063460946396,0.08551363215707854,0.45181922219691,0.3507630778890503,1.3023603114473712,411.0,23.446704539704896
117_chr3,0.06251888280768365,-0.12473461600754399,0.55869684602735,0.9653578131568495,2.8679805094374475,383.0,22.848051494572744
117_chr4,0.06758903489828683,-0.14081521775502798,0.6945143182686511,2.220245121402674,12.789267954881328,320.0,17.439581291231317
118_chr1,0.06154396168033504,-0.023726065309643014,0.474221878448425,0.4406291147676937,1.473697440059854,384.0,19.93257201252716
118_chr11,0.15879188506595632,-0.34764008016410897,0.8537619293747124,0.5253531973750794,1.814182361017521,153.0,14.65159058342357
118_chr17,0.09149324416621703,0.2874335050713114,0.6974926958507,1.918973847174667,7.466016928653971,166.0,13.14406855078811
118_chr3,0.10480830459778474,-0.371781147911148,0.958457737756816,3.2968894699239675,19.77257508819394,184.0,16.49212930722524
118_chr4,0.1052247838495879,-0.3634844830682295,0.5976363307562663,1.632029894947027,3.5402524367794013,146.0,14.832154293349113
119_chr1,0.06617292522446612,-0.014570093457943927,0.683,1.2550859768222524,10.66049364378504,535.0,34.881
119_chr11,0.2113805909088725,-0.1890678391959798,0.8,0.49189337959019674,-0.9912199893077931,199.0,19.440000000000005
119_chr17,0.1891815929345273,0.13125531914893615,0.885,1.1601468058388056,0.5061369292761295,188.0,15.834000000000001
119_chr2,0.12155605793957219,0.014097405189620753,0.831,1.7630546395241489,4.798556541400478,334.0,25.29826666666667
119_chr3,0.1972276584052784,-0.14183268482490272,0.92,0.8954056809238992,-0.3347408148073274,257.0,22.296
119_chr4,0.06122239063842711,-0.029067226890756307,0.34299999999999997,0.46386857373757007,0.11173285849370762,238.0,15.031000000000002
11_chr1,0.2465370734871383,0.16997448726795078,1.4637807277315948,1.4525755393701467,2.134538441234477,495.0,64.87634406668352
11_chr11,0.29053602320109323,-0.5610605760260593,1.6485667391138388,1.1567213375519945,1.6765489887473763,163.0,34.42032139930278
11_chr17,0.2510349718952693,0.17696491251326196,1.268235990292267,0.9542791672541993,0.6425837444886331,177.0,29.370597404802496
11_chr2,0.20049552518151953,0.274431763276225,1.407175381505874,1.8621731989535655,4.835433145244845,283.0,43.83168149463584
11_chr3,0.1820106990324016,-0.021335972299949275,1.242443311060547,2.067315707036458,6.1350781587046175,216.0,28.244882896290047
11_chr4,0.1533558943578754,-0.04004588031754144,1.001247466606811,2.0238956394635035,5.833437406943743,178.0,18.323118584795584
120_chr1,0.07698588324253894,0.0017490636704119837,1.0470000000000002,3.2616415675189145,36.02585431574482,534.0,35.648
120_chr11,0.05691225189728036,0.007974874371859297,0.358,0.8519898552322156,1.2948255550829604,199.0,12.024000000000001
120_chr17,0.09468954739865826,0.15222606382978726,0.623,0.07325697333214902,1.1022516465549401,188.0,16.244999999999997
120_chr2,0.06713966069066436,0.014360926485397786,0.53,1.3601820229414106,4.3240004936712335,331.0,22.199933333333334
120_chr3,0.06538162817886653,0.007398832684824903,0.373,1.2799995961182282,1.7936845776457249,257.0,17.295
120_chr4,0.06829537595066433,-0.17691983122362873,0.451,0.32598179817866657,1.2073903471133094,237.0,18.118000000000002
121_chr1,0.16975571490797475,-0.03822917940502451,0.81718928216218,0.3662832451704141,-0.9299603747006397,416.0,34.1247782917397
121_chr11,0.3298081018476594,-0.32928396351097006,1.419362245792986,0.7527511510889314,-0.6946081596764806,143.0,22.414859019502238
121_chr17,0.17125260302564219,0.3021673247471278,0.868167163879159,0.335208969114904,-0.4379153858403102,149.0,12.53353455998545
121_chr2,0.1778988884250857,0.09413750509999694,0.920766162248538,1.3770406966990838,1.0198006582324144,236.0,19.732948902893703
121_chr3,0.25384725405208375,-0.04551382643982037,1.020282395303811,0.623425185988022,-1.1485870201795925,182.0,18.378937152196613
121_chr4,0.11509280963173768,-0.2406069700004366,0.685786870240643,1.5648103024102455,3.356783306788708,147.0,15.796254928824306
122_chr1,0.08396258203596958,0.00683263862000438,0.7048379657593791,0.2981059211129473,2.1442226813970486,473.0,41.14178487883532
122_chr11,0.10377125449599754,0.021556641985668874,0.537545719693783,0.7133779164357645,0.9068682599654716,156.0,17.146579005985146
122_chr17,0.12982872801846923,0.5804188817519249,0.665716373122113,0.17527317354364286,-0.1122427053367443,164.0,18.276966980495594
122_chr2,0.10077670115348863,0.3182809259391502,0.6564684656968512,0.23183848812845118,0.41168271707293735,277.0,30.502966336617163
122_chr3,0.0953138995862793,-0.00797138468629401,0.789459168555695,0.4036995241515089,2.3571844334382437,208.0,21.36317267108035
122_chr4,0.10483290990585838,0.000712910869639806,0.689845303851942,0.10774075331382772,1.5411228924084788,167.0,18.72104312561933
123_chr1,0.28466726178038837,0.08710790836737735,2.290786850698899,1.0533337048406692,4.3314489182084195,366.0,63.936232188746125
123_chr11,0.3548152824655636,-0.15883290513593426,1.530620808917888,0.09902099478647701,-0.7339334679666085,123.0,24.63150039032153
123_chr17,0.3569303874478816,0.41134000603323956,1.757336484318144,0.031637868462210623,-0.3748189505337347,120.0,24.786820718095637
123_chr2,0.1539066561112423,-0.04769680499995199,1.300296496847696,1.0130881108933434,3.5566213676004583,209.0,32.33661944161203
123_chr3,0.2684025512848866,-0.22825513865296151,1.362570079384708,0.6615075067457126,-0.05912198939437996,138.0,27.956556504632182
123_chr4,0.33795063765736166,-0.05993763518705905,1.6560769832098259,1.0660232197566306,1.0261308576413288,120.0,26.255880846270948
124_chr1,0.06005610873989521,0.006127173056483135,0.809145977583593,1.9165205221461639,18.051009539221475,647.0,31.237603493920325
124_chr11,0.11005636345774497,-0.2701452379261478,0.897772934007312,1.5973317948004881,6.04592512693145,235.0,21.383077917189695
124_chr17,0.07606745251426995,0.23394998721467755,0.4322497016431331,0.512183596203593,0.4067240198506168,248.0,16.065542385759652
124_chr2,0.061559643170790365,0.2551059881715117,0.5290537595705,1.6794875759341772,6.93083130003834,412.0,23.83806884756236
124_chr3,0.05632875932760907,0.11000283922836553,0.633670705928391,1.7923581929595054,13.309262838859057,389.0,19.206556427034492
124_chr4,0.05254769816364827,0.019617272627995404,0.633392414367459,1.8749569651231954,13.676028301143532,322.0,16.286008841937473
125_chr1,0.0842579043840057,0.07817542213883678,0.9380000000000001,2.199816340891288,16.479551516862,533.0,43.144000000000005
125_chr11,0.07706016387804283,-0.15512311557788946,0.437,0.1352601514423347,0.0399476392777216,199.0,16.366
125_chr17,0.08549350239696123,0.13231382978723405,0.5549999999999999,0.02054242277173975,0.43103868188736216,188.0,16.075000000000003
125_chr2,0.09735012470910706,0.12151818181818182,0.646,0.7432798484389198,1.1685839152136683,330.0,33.238
125_chr3,0.06958917430523798,-0.16217254901960784,0.384,0.08083571789440035,-0.14793335617786552,255.0,18.872
125_chr4,0.06600023086705649,-0.03404852320675105,0.45,0.21285901720693937,1.9934839183018576,237.0,17.741999999999997
126_chr1,0.06738470826752564,0.0276748116543171,0.725319153191593,0.5612569377551954,4.2378753142274705,651.0,32.74129578716955
126_chr11,0.09222807996664908,-0.11552124795310552,0.73488077438015,1.5721909920554635,6.7001233123440445,235.0,17.185242216590268
126_chr17,0.1103207248856921,0.3533491947482234,0.8687554667217481,0.9866162390093396,3.507479378244554,248.0,23.558521497822603
126_chr2,0.05813134552980761,0.10631940278135402,0.637827740841414,1.5872934349055468,11.876174376995245,414.0,20.964739066800135
126_chr3,0.0809216033713126,-0.1645788400643115,0.8554275519107529,0.17222773322152093,5.056639794338898,390.0,26.164451842450646
126_chr4,0.08679040545230095,-0.18514189348199134,0.840098726509931,1.8025169807330172,9.847324696296168,322.0,24.656697168515407
127_chr1,0.13364970769822992,0.043849606554132385,1.105560631247181,0.41866375542873574,0.8898021724691771,503.0,45.13912044732399
127_chr11,0.10358277568818222,0.018680992993102462,0.610341347088077,0.4966981710953449,0.5260737802450288,166.0,16.73424658645272
127_chr17,0.1903112510668644,0.40022067732770933,0.8687220845260877,0.046661447708525323,-0.8080617788259512,170.0,21.79116331697955
127_chr2,0.1104071524708006,0.0028900609485881397,0.705931113776992,0.5523420542414369,0.9643975204260409,292.0,26.777251431697774
127_chr3,0.10395001810408246,-0.0021377089018562822,0.631051731164682,0.27781183861050146,0.343715734794209,224.0,19.71555314988283
127_chr4,0.26067733119622305,0.03325818456678514,1.208865430400726,1.0797793233251323,0.21236898714103214,192.0,23.403386463789996
128_chr1,0.052312823660754515,0.004263291796625687,0.557868839838881,0.7441502750264711,5.830307387707549,452.0,23.402935430296857
128_chr11,0.334163368718894,-0.03531383974477328,1.073885712616065,0.4621228432882137,-1.3429405882963021,140.0,17.183099176881175
128_chr17,0.33082341021978584,0.2220149718174681,1.139634536014632,0.8201402449714377,-0.8854410155348234,143.0,16.67666667902092
128_chr2,0.12396496662892931,0.05747523443970319,0.569639831073327,1.3559401853160769,0.8509578552701011,243.0,14.68622984474095
128_chr3,0.2063277364162466,-0.13971627551024163,0.8134700914536069,0.9411638375699274,-0.3889041834556992,171.0,22.006698549538022
128_chr4,0.062314456891268424,-0.0037352295254628972,0.5044454601994439,0.6049678713148052,4.400663686878775,144.0,9.42588120165005
129_chr1,0.12293456800787216,-0.1029328907628408,0.776951360757815,0.6965533107880596,0.2274209138399388,651.0,57.62683555314414
129_chr11,0.12628642421371758,-0.11421777543460049,0.6427015718332321,0.9098790212284267,0.5584978598512906,234.0,22.527638734323165
129_chr17,0.117506702601146,0.20644817169271648,0.729179849199611,0.08377237991988393,0.11342233280355263,248.0,28.907922779558145
129_chr2,0.0895287292329195,0.01921260699428507,0.617946323008799,0.5658563507334408,0.5136644973458848,413.0,35.70402007614244
129_chr3,0.09707834526587106,-0.1587370215784392,0.575928688856095,1.1927745229346862,1.8724926608241423,389.0,30.045316233802648
129_chr4,0.12881687562406408,-0.3486340463274579,1.126643643450933,1.5227059365188813,5.528747857591594,321.0,35.206899622090795
12_chr1,0.11839851480468906,0.01034859813084112,1.0859999999999999,0.686978596553192,7.478288635491964,535.0,30.840999999999998
12_chr11,0.33541664755643397,-0.05513567839195977,1.17,0.263129040400893,-1.471690984666614,199.0,24.264
12_chr17,0.31361854208890916,0.3707978723404255,1.115,0.15890542638012103,-1.2848410563994332,188.0,26.047000000000004
12_chr2,0.16086805713036154,0.09082482482482485,0.634,0.6881093830669315,-0.9448279734745828,333.0,20.901333333333334
12_chr3,0.05935131887468379,-0.026445525291828795,0.5449999999999999,1.383243716434151,8.449386861132574,257.0,14.286
12_chr4,0.07721231422581652,-0.03860294117647059,0.7649999999999999,0.8887454129639575,11.027089290490665,238.0,13.142
130_chr1,0.06629638732428497,-0.006805859718296661,0.6054095421821211,0.28225437844082013,2.502872922449588,390.0,25.879637195732567
130_chr11,0.0644206248806353,0.007890583488728991,0.31908098172389,0.41156087298729294,0.1264095042287705,148.0,9.487219131056367
130_chr17,0.07171441666216703,-0.019495727546484796,0.576767138708668,0.3662100830654406,3.776227592880192,168.0,11.36839769536333
130_chr2,0.08273814191959764,0.0070717296974138226,0.687137839870213,0.6041827743574922,4.301435115460429,239.0,18.678179136360292
130_chr3,0.07604973371149717,0.016955237594810282,0.534605361390598,1.0393963225906853,3.1530230485601916,186.0,14.699811933244838
130_chr4,0.08745105980440933,0.02449841137071836,0.668080133455476,0.7738675994386475,3.099758064726929,145.0,12.85831663642525
131_chr1,0.06052014675914469,0.004553039868509383,0.5239554147664329,0.6891532274883707,3.589192004725051,414.0,25.35629582775381
131_chr11,0.19095631653127915,-0.12167563712827255,0.832490740633594,1.0615810767552627,0.247574600745315,123.0,13.06154546453169
131_chr17,0.07902673245540577,-0.030460641735176326,0.399893293719166,1.113110321544246,1.0282945622169328,135.0,10.520307683566724
131_chr2,0.06119231943492676,0.0007323831790241577,0.548602634722428,0.6535214137933283,3.797694534206763,227.0,15.00694893917056
131_chr3,0.0843333744291051,-0.01265478824997291,0.818726565989145,1.562155551454323,10.948382702948349,170.0,13.130457641089855
131_chr4,0.0731149225281924,-0.07077153269204817,0.4599392225975759,1.0558067948157845,2.2692542453987614,141.0,10.03545965217033
132_chr1,0.17717704777781693,0.0008305901500001619,1.454137318967784,0.14480394721752635,0.8854961603681755,504.0,74.6399639116255
132_chr11,0.20938005007993873,-0.0352552868294944,1.246355664687164,0.2978903360473033,0.7828505074725016,168.0,32.58789960979674
132_chr17,0.19026659683036817,0.4008253417312263,0.887314489085738,0.20361765530021003,-0.4252707479368456,177.0,29.29432772012227
132_chr2,0.18835100039485977,-0.03899280855752364,1.581486125446562,0.03561477471477531,1.82139821915875,287.0,54.654000223573306
132_chr3,0.1702227686684325,-0.02728225477638686,0.9514931619563121,0.363379236574758,0.08665974963003054,219.0,38.69790143913771
132_chr4,0.23482512773019992,-0.33883881679478284,1.339008578612554,0.0007104450470545454,0.7221104961606355,176.0,41.512498942082686
133_chr1,0.0895550568252399,-0.028345472526435968,0.716702153277009,0.14327376152075078,0.9988026673345991,510.0,37.8524821314239
133_chr11,0.26002592722903234,-0.0031944691518813657,1.4855515792167422,3.619980201838377,13.6096329020564,171.0,16.466549303002054
133_chr2,0.4301606686756,0.07005200385390088,4.190431304108526,7.048153651258562,53.58036787179374,295.0,34.789943201831605
133_chr3,0.0810664151959391,-0.007860181581221223,0.48828648130948304,0.014110042639024843,0.01440660885586853,221.0,16.450907030782012
133_chr4,0.08630085660596089,0.0921809780891741,0.659703549628944,0.6630410962308773,3.2426135144748582,192.0,15.114826552738837
134_chr1,0.050892532238969196,0.007822368421052632,0.797,3.1849400945164144,37.66575448795884,532.0,22.142000000000003
134_chr11,0.03582778490302334,0.0038542713567839195,0.258,0.027311797579442274,2.143533336672289,199.0,6.930999999999999
134_chr17,0.04585683330197702,0.0772139037433155,0.344,0.39253607731717804,2.1928367914340146,187.0,7.889
134_chr2,0.03349408105673767,-0.0026190190190190188,0.293,0.5665288582421196,2.47872560096904,333.0,11.1174
134_chr3,0.03301471464902418,-0.004954901960784314,0.267,0.12553474058545566,2.603019231996399,255.0,8.248999999999999
134_chr4,0.033529962632270156,-0.006943037974683543,0.203,0.4629389964079939,1.1595267313654918,237.0,7.988
135_chr1,0.10031584125782358,0.04261795199739366,0.832195050432057,0.02422862644875402,1.102128004125516,441.0,41.21182082821326
